Date,Open,High,Low,Close,Volume,rsi,adx_pos,adx_neg,macd,gdp_indicator
7/10/2000,1478.900024,1486.560059,1474.76001,1475.619995,838700000,55.37203817,22.99195051,18.66539814,0.571902459,#N/A
7/11/2000,1475.619995,1488.77002,1470.47998,1480.880005,980500000,56.65566377,21.59071921,18.95399911,1.357587117,#N/A
7/12/2000,1480.880005,1497.689941,1480.880005,1492.920044,1001200000,59.52538724,23.38118595,17.87571417,2.502506997,#N/A
7/13/2000,1492.920044,1501.390015,1489.650024,1495.839966,1026800000,60.21336269,23.71500821,17.14223712,3.224841671,#N/A
7/14/2000,1495.839966,1509.98999,1494.560059,1509.97998,960600000,63.45306096,25.47259627,16.20131364,4.35313219,#N/A
7/17/2000,1509.97998,1517.319946,1505.26001,1510.48999,906000000,63.56828954,27.03177403,15.48585001,4.796964376,#N/A
7/18/2000,1510.48999,1510.48999,1491.349976,1493.73999,908300000,57.19071258,25.13466473,19.49943607,3.676098169,#N/A
7/19/2000,1493.73999,1495.630005,1479.920044,1481.959961,909400000,53.15193009,23.66651726,22.61021634,1.942060331,#N/A
7/20/2000,1481.959961,1501.920044,1481.959961,1495.569946,1064600000,56.93580893,24.24722284,20.9368899,1.530504591,#N/A
7/21/2000,1495.569946,1495.569946,1477.910034,1480.189941,968300000,51.84020432,22.65003597,21.06836772,0.115867663,#N/A
7/24/2000,1480.189941,1485.880005,1463.800049,1464.290039,880300000,47.14289518,20.80480113,24.5580702,-1.886766243,#N/A
7/25/2000,1464.290039,1476.22998,1464.290039,1474.469971,969400000,50.25104193,19.86246763,23.44573598,-2.484309487,#N/A
7/26/2000,1474.469971,1474.469971,1452.420044,1452.420044,1235800000,44.18973207,18.221102,25.9567812,-4.221016943,1
7/27/2000,1452.420044,1464.910034,1445.329956,1449.619995,1156400000,43.47263083,16.88663681,26.70775272,-5.342586595,#N/A
7/28/2000,1449.619995,1456.680054,1413.890015,1419.890015,980000000,36.66858856,14.40392452,33.58356759,-7.726233742,#N/A
7/31/2000,1419.890015,1437.650024,1418.709961,1430.829956,952600000,40.36722108,13.46057979,31.3841058,-8.162902839,#N/A
8/1/2000,1430.829956,1443.540039,1428.959961,1438.099976,938700000,42.75959986,14.84778882,29.76788506,-7.571953831,#N/A
8/2/2000,1438.099976,1451.589966,1433.48999,1438.699951,994500000,42.96296874,16.75617112,27.85042815,-6.776300836,#N/A
8/3/2000,1438.699951,1454.189941,1425.430054,1452.560059,1095600000,47.59500759,15.09262,27.86775203,-5.032377595,#N/A
8/4/2000,1452.560059,1462.930054,1451.310059,1462.930054,956000000,50.81353722,17.58229377,26.7137676,-2.99677728,#N/A
8/7/2000,1462.930054,1480.800049,1460.719971,1479.319946,854800000,55.46867661,22.69167858,24.80243417,-0.494062905,#N/A
8/8/2000,1479.319946,1484.52002,1472.609985,1482.800049,992200000,56.41198735,23.06501267,23.71845724,1.34748652,#N/A
8/9/2000,1482.800049,1490.329956,1471.160034,1472.869995,1054000000,52.96438361,23.57504248,22.04817307,1.819217461,#N/A
8/10/2000,1472.869995,1475.150024,1459.890015,1460.25,940800000,48.87615433,22.23284005,24.99760387,1.231831657,#N/A
8/11/2000,1460.25,1475.719971,1453.060059,1471.839966,835500000,52.50219378,20.37757434,25.42681705,1.553619287,#N/A
8/14/2000,1471.839966,1491.640015,1468.560059,1491.560059,783800000,57.96517531,24.45301317,23.29461593,2.943695266,#N/A
8/15/2000,1491.560059,1493.119995,1482.73999,1484.430054,895900000,55.48054129,24.05510622,22.38543771,3.210263825,#N/A
8/16/2000,1484.430054,1496.089966,1475.73999,1479.849976,929800000,53.88277602,22.22379285,23.29995891,2.914079263,#N/A
8/17/2000,1479.849976,1499.319946,1479.849976,1496.069946,922400000,58.44671201,21.81398451,21.60522951,3.601467178,#N/A
8/18/2000,1496.069946,1499.469971,1488.98999,1491.719971,821400000,56.82258928,20.98937928,20.73115479,3.548370867,#N/A
8/21/2000,1491.719971,1502.839966,1491.130005,1499.47998,731600000,59.01079614,21.35098464,19.76876952,3.798680304,#N/A
8/22/2000,1499.47998,1508.449951,1497.420044,1498.130005,818800000,58.45577752,22.67813663,18.87972749,3.636001009,#N/A
8/23/2000,1498.130005,1507.199951,1489.52002,1505.969971,871000000,60.76377953,21.04443294,20.7386029,3.801189703,#N/A
8/24/2000,1505.969971,1511.160034,1501.25,1508.310059,837100000,61.45215959,21.83272258,19.87435522,3.803567197,#N/A
8/25/2000,1508.310059,1513.469971,1505.089966,1506.449951,685600000,60.54288559,22.04230391,19.14769879,3.427057401,#N/A
8/28/2000,1506.449951,1523.949951,1506.449951,1514.089966,733600000,62.96665559,24.91761702,17.69286713,3.431270297,#N/A
8/29/2000,1514.089966,1514.810059,1505.459961,1509.839966,795600000,60.73173947,23.87390105,17.39526876,2.907278436,#N/A
8/30/2000,1509.839966,1510.48999,1500.089966,1502.589966,818400000,57.01410512,22.73328141,19.03110864,1.881607319,4
8/31/2000,1502.589966,1525.209961,1502.589966,1517.680054,1056600000,62.20060369,26.9947609,17.11572574,2.016664394,#N/A
9/1/2000,1517.680054,1530.089966,1515.530029,1520.77002,767700000,63.18026408,27.42009354,15.99950587,2.101747355,#N/A
9/5/2000,1520.77002,1520.77002,1504.209961,1507.079956,838500000,56.22723733,25.39178192,19.87252877,1.075394743,#N/A
9/6/2000,1507.079956,1512.609985,1492.119995,1492.25,995100000,49.82986981,23.11355462,23.38354523,-0.668977376,#N/A
9/7/2000,1492.25,1505.339966,1492.25,1502.51001,985500000,53.75048594,21.76974233,22.0240358,-1.169239604,#N/A
9/8/2000,1502.51001,1502.51001,1489.880005,1494.5,961000000,50.43669096,20.52951784,21.83835678,-2.026778314,#N/A
9/11/2000,1494.5,1506.76001,1483.01001,1489.26001,899300000,48.33723319,18.40602061,22.57150686,-2.881901792,#N/A
9/12/2000,1489.26001,1496.930054,1479.670044,1481.98999,991200000,45.50696117,17.02758022,22.33031264,-3.813667753,#N/A
9/13/2000,1481.98999,1487.449951,1473.609985,1484.910034,1068300000,46.85301829,15.9932852,23.63362124,-4.085628861,#N/A
9/14/2000,1484.910034,1494.160034,1476.72998,1480.869995,1014000000,45.18982036,17.70612548,21.83479579,-4.364644682,#N/A
9/15/2000,1480.869995,1480.959961,1460.219971,1465.810059,1268400000,39.55329698,16.13265334,26.96857597,-5.326771994,#N/A
9/18/2000,1465.810059,1467.77002,1441.920044,1444.51001,962500000,33.23856277,14.41340581,31.63890033,-7.052712649,#N/A
9/19/2000,1444.51001,1461.160034,1444.51001,1459.900024,1024900000,40.61568915,13.42128166,29.46108633,-6.809371353,#N/A
9/20/2000,1459.900024,1460.48999,1430.949951,1451.339966,1104000000,38.09427794,11.86132198,31.37225086,-6.857396422,#N/A
9/21/2000,1451.339966,1452.77002,1436.300049,1449.050049,1105400000,37.42495028,11.08753598,29.32564858,-6.669751549,#N/A
9/22/2000,1449.050049,1449.050049,1421.880005,1448.719971,1185500000,37.32315233,9.935990391,31.79206893,-6.203955925,#N/A
9/25/2000,1448.719971,1457.420044,1435.930054,1439.030029,982400000,34.36774137,12.29399534,29.20814005,-6.171423113,#N/A
9/26/2000,1439.030029,1448.040039,1425.25,1427.209961,1106600000,31.12959447,11.24975963,30.70770475,-6.534030266,#N/A
9/27/2000,1427.209961,1437.219971,1419.439941,1426.569946,1174700000,30.95949848,10.50041105,30.83890926,-6.396917742,2
9/28/2000,1426.569946,1461.689941,1425.780029,1458.290039,1206200000,46.54826195,17.79479014,26.93637798,-3.874051944,#N/A
9/29/2000,1458.290039,1458.290039,1436.290039,1436.51001,1197100000,39.88842873,16.4235677,24.86072743,-3.393518065,#N/A
10/2/2000,1436.52002,1445.599976,1429.829956,1436.22998,1051200000,39.80956506,15.50145954,25.76487107,-2.838454359,#N/A
10/3/2000,1436.22998,1454.819946,1425.280029,1426.459961,1098100000,37.05676759,17.09979529,23.14362677,-2.864933754,#N/A
10/4/2000,1426.459961,1439.98999,1416.310059,1434.319946,1167400000,40.61453828,15.71920165,24.33340807,-2.122889515,#N/A
10/5/2000,1434.319946,1444.170044,1431.800049,1436.280029,1176100000,41.5025189,16.50440172,23.27619922,-1.309728227,#N/A
10/6/2000,1436.280029,1443.300049,1397.060059,1408.98999,1150100000,33.9017169,14.04749039,30.99532681,-2.35830873,#N/A
10/9/2000,1408.98999,1409.689941,1392.47998,1402.030029,716600000,32.27811178,13.25650997,30.74856564,-3.216031443,#N/A
10/10/2000,1402.030029,1408.829956,1383.849976,1387.02002,1044000000,29.04722175,12.18410795,31.05590015,-4.415570272,#N/A
10/11/2000,1387.02002,1387.02002,1349.670044,1364.589966,1387500000,25.01736473,10.77991535,38.02340595,-6.229936906,#N/A
10/12/2000,1364.589966,1374.930054,1328.060059,1329.780029,1388600000,20.30846241,9.327220329,39.11264185,-9.110409512,#N/A
10/13/2000,1329.780029,1374.170044,1327.079956,1374.170044,1223900000,36.67689409,8.140306641,34.4003092,-7.43297723,#N/A
10/16/2000,1374.170044,1379.47998,1365.060059,1374.619995,1005400000,36.81855473,9.295517318,33.01484823,-5.773883178,#N/A
10/17/2000,1374.619995,1380.98999,1342.339966,1349.969971,1161500000,32.52566417,8.32743008,35.69860885,-5.80191758,#N/A
10/18/2000,1349.969971,1356.650024,1305.790039,1342.130005,1441700000,31.27660176,7.256460989,40.34972205,-5.799939392,#N/A
10/19/2000,1342.130005,1389.930054,1342.130005,1388.76001,1297900000,44.84375256,14.43960341,35.70242484,-2.289888079,#N/A
10/20/2000,1388.76001,1408.469971,1382.189941,1396.930054,1177400000,46.8245445,18.02152929,33.42318552,0.785747077,#N/A
10/23/2000,1396.930054,1406.959961,1387.75,1395.780029,1046800000,46.57101575,17.15919729,31.82388271,2.831292857,#N/A
10/24/2000,1395.780029,1415.640015,1388.130005,1398.130005,1158600000,47.20012707,18.1483559,29.6368098,4.340876419,#N/A
10/25/2000,1398.130005,1398.130005,1362.209961,1364.900024,1315600000,40.02354644,16.54910903,33.38401994,3.15487097,3
10/26/2000,1364.900024,1372.719971,1337.810059,1364.439941,1303800000,39.93301544,15.15166282,36.46700202,2.425602627,#N/A
10/27/2000,1364.439941,1384.569946,1364.130005,1379.579956,1086300000,44.39064878,17.31649038,34.62348628,3.010871055,#N/A
10/30/2000,1379.579956,1406.359985,1376.859985,1398.660034,1186500000,49.4790203,21.43596552,32.10119605,4.633968187,#N/A
10/31/2000,1398.660034,1432.219971,1398.660034,1429.400024,1366400000,56.4007999,25.9933189,29.47091764,7.556017412,#N/A
11/1/2000,1429.400024,1429.599976,1410.449951,1421.219971,1206800000,54.26999873,24.7472547,28.05814479,8.638038023,#N/A
11/2/2000,1421.219971,1433.400024,1421.219971,1428.319946,1167700000,55.8298109,24.95236427,27.16613207,9.465490974,#N/A
11/3/2000,1428.319946,1433.209961,1420.920044,1426.689941,997700000,55.36292917,24.11914662,26.34048318,9.51130867,#N/A
11/6/2000,1428.76001,1438.459961,1427.719971,1432.189941,930900000,56.67934828,24.80117971,25.46352634,9.498152748,#N/A
11/7/2000,1432.189941,1436.219971,1423.26001,1431.869995,880900000,56.57482313,23.85924171,25.80343798,9.055659375,#N/A
11/8/2000,1431.869995,1437.280029,1408.780029,1409.280029,909300000,49.61733418,21.89032213,27.8667853,6.925401539,#N/A
11/9/2000,1409.280029,1409.280029,1369.680054,1400.140015,1111000000,47.09380074,19.48434302,35.65621626,4.691517342,#N/A
11/10/2000,1400.140015,1400.140015,1365.969971,1365.97998,962500000,39.09151237,17.67872478,33.35813302,0.902373938,#N/A
11/13/2000,1365.97998,1365.97998,1328.619995,1351.26001,1129300000,36.23429303,15.93948197,39.91176117,-2.424379904,#N/A
11/14/2000,1351.26001,1390.060059,1351.26001,1382.949951,1118800000,45.47410411,20.51138276,35.95550068,-2.319625173,#N/A
11/15/2000,1382.949951,1395.959961,1374.75,1389.810059,1066800000,47.25584448,20.91417547,33.97301371,-1.648853867,#N/A
11/16/2000,1389.810059,1394.76001,1370.390015,1372.319946,956300000,43.36513603,19.5784317,32.94587658,-2.208693342,#N/A
11/17/2000,1372.319946,1384.849976,1355.550049,1367.719971,1070400000,42.37692386,18.08305697,34.29797757,-2.682855632,#N/A
11/20/2000,1367.719971,1367.719971,1341.670044,1342.619995,955800000,37.37239831,16.85075761,35.59169638,-4.38060809,#N/A
11/21/2000,1342.619995,1355.869995,1333.619995,1347.349976,1137100000,38.83823051,15.85679946,35.62639772,-4.842621772,#N/A
11/22/2000,1347.349976,1347.349976,1321.890015,1322.359985,963200000,34.27393396,14.7823072,36.33423304,-6.391500593,#N/A
11/24/2000,1322.359985,1343.829956,1322.359985,1341.77002,404870000,40.15661704,13.92536274,34.22790286,-5.692337286,#N/A
11/27/2000,1341.77002,1362.5,1341.77002,1348.969971,946100000,42.22240254,18.25390892,32.28199216,-4.387041005,#N/A
11/28/2000,1348.969971,1358.810059,1334.969971,1336.089966,1028200000,39.58958252,17.05318862,32.03476894,-4.041715037,#N/A
11/29/2000,1336.089966,1352.380005,1329.280029,1341.930054,402100000,41.37463835,15.95784928,31.55927103,-3.112297949,2
11/30/2000,1341.910034,1341.910034,1294.900024,1314.949951,1186530000,36.07171177,13.98794383,36.68751353,-3.952919765,#N/A
12/1/2000,1314.949951,1334.670044,1307.02002,1315.22998,1195200000,36.16316463,12.97392211,34.02794209,-4.110213456,#N/A
12/4/2000,1315.180054,1332.060059,1310.22998,1324.969971,1103000000,39.40989111,12.22068226,32.05234814,-3.217884108,#N/A
12/5/2000,1324.969971,1376.560059,1324.969971,1376.540039,900300000,53.0309288,21.75194807,27.92599561,0.96238332,#N/A
12/6/2000,1376.540039,1376.540039,1346.150024,1351.459961,1399300000,47.444777,20.10962087,25.81751218,2.090503367,#N/A
12/7/2000,1351.459961,1353.5,1339.26001,1343.550049,1128000000,45.80595095,19.37156425,26.64577543,2.33745385,#N/A
12/8/2000,1343.550049,1380.329956,1343.550049,1369.890015,1358300000,51.77915681,24.33432965,24.17755573,4.199578434,#N/A
12/11/2000,1369.890015,1389.050049,1364.140015,1380.199951,1202400000,53.92004222,25.00972353,22.64744439,5.943876498,#N/A
12/12/2000,1380.199951,1380.27002,1370.27002,1371.180054,1083400000,51.7551203,24.34367311,22.04430539,6.27575205,#N/A
12/13/2000,1371.180054,1385.819946,1358.47998,1359.98999,1195100000,49.12019833,22.57363596,23.57700479,5.552152436,#N/A
12/14/2000,1359.98999,1359.98999,1340.47998,1340.930054,1061300000,44.92479143,21.3790201,27.21178445,3.690042333,#N/A
12/15/2000,1340.930054,1340.930054,1305.380005,1312.150024,1561100000,39.44614794,19.36773772,33.94040518,0.583226836,#N/A
12/18/2000,1312.150024,1332.319946,1312.150024,1322.73999,1189900000,42.23753891,18.31495257,32.09548374,-0.629709667,#N/A
12/19/2000,1322.959961,1346.439941,1305.199951,1305.599976,1324900000,39.09620025,20.01712833,28.66460169,-2.360242706,#N/A
12/20/2000,1305.599976,1305.599976,1261.160034,1264.73999,1421600000,32.82812825,17.80801959,36.43790107,-5.832851469,#N/A
12/21/2000,1264.73999,1285.310059,1254.069946,1274.859985,1449900000,35.58278902,16.43490638,35.37827036,-6.948602155,#N/A
12/22/2000,1274.859985,1305.969971,1274.859985,1305.949951,1087100000,43.27856642,20.25175538,32.67621427,-5.174538553,#N/A
12/26/2000,1305.969971,1315.939941,1301.640015,1315.189941,806500000,45.3675601,22.05390148,31.48581832,-3.064815261,#N/A
12/27/2000,1315.189941,1332.030029,1310.959961,1328.920044,1092700000,48.40815088,25.02184912,29.76519707,-0.561768349,1
12/28/2000,1328.920044,1335.930054,1325.780029,1334.219971,1015300000,49.57478824,25.39132228,28.94461155,1.519878593,#N/A
12/29/2000,1334.219971,1340.099976,1317.51001,1320.280029,1035500000,46.59058297,23.81753827,29.41967553,1.996969277,#N/A
1/2/2001,1320.280029,1320.280029,1276.050049,1283.27002,1129400000,39.74926383,21.06458649,36.85382508,-0.033484063,#N/A
1/3/2001,1283.27002,1347.76001,1274.619995,1347.560059,1880700000,52.73321661,23.88237397,30.56284283,2.93563108,#N/A
1/4/2001,1347.560059,1350.23999,1329.140015,1333.339966,2131000000,50.15848253,23.27153492,29.02362819,3.86570887,#N/A
1/5/2001,1333.339966,1334.77002,1294.949951,1298.349976,1430800000,44.41232294,21.11073966,34.3010954,2.134704271,#N/A
1/8/2001,1298.349976,1298.349976,1276.290039,1295.859985,1115500000,44.02579666,20.00267861,36.94052076,0.895735555,#N/A
1/9/2001,1295.859985,1311.719971,1295.140015,1300.800049,1191300000,45.04763338,22.47378353,35.43510067,0.502241295,#N/A
1/10/2001,1300.800049,1313.76001,1287.280029,1313.27002,1296500000,47.64577549,21.00171374,35.05831198,1.13869804,#N/A
1/11/2001,1313.27002,1332.189941,1309.719971,1326.819946,1411200000,50.39049274,24.44787851,33.07831248,2.453668958,#N/A
1/12/2001,1326.819946,1333.209961,1311.589966,1318.550049,1276000000,48.71196176,23.35709647,31.24955672,2.726903852,#N/A
1/16/2001,1318.319946,1327.810059,1313.329956,1326.650024,1205700000,50.45283765,22.46142171,30.05122973,3.371347251,#N/A
1/17/2001,1326.650024,1346.920044,1325.410034,1329.469971,1349100000,51.07545374,26.29823921,28.31426717,3.870031047,#N/A
1/18/2001,1329.890015,1352.709961,1327.410034,1347.969971,1445000000,55.06481751,26.06539917,26.38269597,5.243057529,#N/A
1/19/2001,1347.969971,1354.550049,1336.73999,1342.540039,1407800000,53.68123008,25.29170908,25.08534852,5.553026432,#N/A
1/22/2001,1342.540039,1353.619995,1333.839966,1342.900024,1164000000,53.7641743,23.88682093,24.50632415,5.537284862,#N/A
1/23/2001,1342.900024,1362.900024,1339.630005,1360.400024,1232600000,57.72720988,24.93832408,22.89508386,6.399434576,#N/A
1/24/2001,1360.400024,1369.75,1357.280029,1364.300049,1309000000,58.57929081,26.03477254,22.05812502,6.884129952,#N/A
1/25/2001,1364.300049,1367.349976,1354.630005,1357.51001,1258000000,56.44603469,25.02964335,22.01084853,6.408930527,#N/A
1/26/2001,1357.51001,1357.51001,1342.75,1354.949951,1098000000,55.62356477,23.87766285,24.70222889,5.612338599,#N/A
1/29/2001,1354.920044,1365.540039,1350.359985,1364.170044,1053100000,57.99730821,25.28526522,23.50409501,5.395052825,#N/A
1/30/2001,1364.170044,1375.680054,1356.199951,1373.72998,1149800000,60.36468858,26.96681496,22.02757763,5.561647023,#N/A
1/31/2001,1373.72998,1383.369995,1364.660034,1366.01001,1295300000,57.54411669,27.82916837,20.68361324,4.844677179,4
2/1/2001,1366.01001,1373.5,1359.339966,1373.469971,1118800000,59.51280725,26.51084863,21.48360097,4.569197029,#N/A
2/2/2001,1373.469971,1376.380005,1348.719971,1349.469971,1048400000,51.27511453,24.10836026,23.01613539,2.566759856,#N/A
2/5/2001,1349.469971,1354.560059,1344.47998,1354.310059,1013000000,52.69714593,23.28037335,23.6702907,1.421527412,#N/A
2/6/2001,1354.310059,1363.550049,1350.040039,1352.26001,1059600000,52.00484045,25.3236864,22.55233704,0.430656885,#N/A
2/7/2001,1352.26001,1352.26001,1334.26001,1340.890015,1158300000,48.22104179,23.71647891,26.68493047,-1.007278266,#N/A
2/8/2001,1341.099976,1350.319946,1332.420044,1332.530029,1107200000,45.59425801,22.20709534,25.6408232,-2.455658343,#N/A
2/9/2001,1332.530029,1332.530029,1309.97998,1314.76001,1075500000,40.53916028,20.44205189,31.51220331,-4.429588076,#N/A
2/12/2001,1314.76001,1330.959961,1313.640015,1330.310059,1039100000,46.16412397,19.18103904,29.56830387,-4.492940646,#N/A
2/13/2001,1330.310059,1336.619995,1317.51001,1318.800049,1075200000,42.92707964,19.89381919,27.54901004,-5.072128819,#N/A
2/14/2001,1318.800049,1320.72998,1304.719971,1315.920044,1150300000,42.13101526,18.73919673,30.58671246,-5.381963595,#N/A
2/15/2001,1315.920044,1331.290039,1315.920044,1326.609985,1153700000,46.12469617,21.56771764,28.85524845,-4.628461975,#N/A
2/16/2001,1326.609985,1326.609985,1293.180054,1301.530029,1257200000,39.27622854,19.04274506,33.44067126,-5.520183594,#N/A
2/20/2001,1301.530029,1307.160034,1278.439941,1278.939941,1112200000,34.33163887,17.18171255,35.18833091,-7.224874558,#N/A
2/21/2001,1278.939941,1282.969971,1253.160034,1255.27002,1208500000,30.06121834,15.48961666,40.07456316,-9.402201774,#N/A
2/22/2001,1255.27002,1259.939941,1228.329956,1252.819946,1365900000,29.65009781,13.92372443,43.96430052,-10.38599846,#N/A
2/23/2001,1252.819946,1252.819946,1215.439941,1245.859985,1231300000,28.45940214,12.33561072,42.88296293,-10.83427979,#N/A
2/26/2001,1245.859985,1267.689941,1241.709961,1267.650024,1130800000,36.9907015,15.86732616,39.50995857,-9.063959467,#N/A
2/27/2001,1267.650024,1272.76001,1252.26001,1257.939941,1114100000,34.98837015,16.42271557,37.03459262,-7.985471335,#N/A
2/28/2001,1257.939941,1263.469971,1229.650024,1239.939941,1225300000,31.57615172,14.77779064,40.02135075,-7.907988976,1
3/1/2001,1239.939941,1241.359985,1214.5,1241.22998,1294900000,32.08733767,13.61170318,41.31405055,-7.212910262,#N/A
3/2/2001,1241.22998,1251.01001,1219.73999,1234.180054,1294000000,30.7359365,15.16449261,37.59479204,-6.682968746,#N/A
3/5/2001,1234.180054,1242.550049,1234.040039,1241.410034,929200000,33.81451724,14.77467355,36.62837879,-5.35777028,#N/A
3/6/2001,1241.410034,1267.420044,1241.410034,1253.800049,1091800000,38.83200377,21.08126849,33.77096098,-3.262076489,#N/A
3/7/2001,1253.800049,1263.859985,1253.800049,1261.890015,1132200000,41.92765745,20.41782353,32.70816088,-1.060295025,#N/A
3/8/2001,1261.890015,1266.5,1257.599976,1264.73999,1114100000,43.02165681,20.68696075,31.75599092,0.760571807,#N/A
3/9/2001,1264.73999,1264.73999,1228.420044,1233.420044,1085900000,35.17851928,18.34052438,37.26682609,0.064857793,#N/A
3/12/2001,1233.420044,1233.420044,1176.780029,1180.160034,1229000000,26.37342289,15.40584615,45.89227608,-3.57204128,#N/A
3/13/2001,1180.160034,1197.829956,1171.5,1197.660034,1360900000,32.3638391,14.26328424,43.97595086,-4.337885989,#N/A
3/14/2001,1197.660034,1197.660034,1155.349976,1166.709961,1397400000,28.02151431,12.64091114,43.31562862,-6.346146167,#N/A
3/15/2001,1166.709961,1182.040039,1166.709961,1173.560059,1259500000,30.25207143,12.10371212,41.47485045,-6.601069224,#N/A
3/16/2001,1173.560059,1173.560059,1148.640015,1150.530029,1543560000,27.20020683,11.26560331,43.62396411,-7.635505778,#N/A
3/19/2001,1150.530029,1173.5,1147.180054,1170.810059,1126200000,33.55673373,10.44310969,40.84399046,-6.322949795,#N/A
3/20/2001,1170.810059,1180.560059,1142.189941,1142.619995,1235900000,29.67763217,11.26134881,36.64377905,-6.686987518,#N/A
3/21/2001,1142.619995,1149.390015,1118.73999,1122.140015,1346300000,27.21615191,10.34609446,39.88376307,-7.575517752,#N/A
3/22/2001,1122.140015,1124.27002,1081.189941,1117.579956,1723950000,26.68543016,9.212728859,45.0630201,-7.712973148,#N/A
3/23/2001,1117.579956,1141.829956,1117.579956,1139.829956,1364900000,33.49953943,13.14826029,42.25687025,-5.643929016,#N/A
3/26/2001,1139.829956,1160.02002,1139.829956,1152.689941,1114000000,37.13629347,17.21728914,40.02225507,-2.88674158,#N/A
3/27/2001,1152.689941,1183.349976,1150.959961,1182.170044,1314200000,44.61390988,21.80569899,36.67185663,1.224460944,#N/A
3/28/2001,1182.170044,1182.170044,1147.829956,1153.290039,1333400000,39.63947196,19.90332668,34.26771805,2.241621354,3
3/29/2001,1153.290039,1161.689941,1136.26001,1147.949951,1234500000,38.77847759,18.60862905,34.99819817,2.76332828,#N/A
3/30/2001,1147.949951,1162.800049,1143.829956,1160.329956,1280800000,41.92766725,17.97509582,33.26009666,4.07170256,#N/A
4/2/2001,1160.329956,1169.51001,1137.51001,1145.869995,1254900000,39.37967663,18.22281813,30.5077401,4.082413407,#N/A
4/3/2001,1145.869995,1145.869995,1100.189941,1106.459961,1386100000,33.41877418,16.1662135,36.28510268,1.677652441,#N/A
4/4/2001,1106.459961,1117.5,1091.98999,1103.25,1425590000,32.9808695,15.13868888,36.02189757,0.191362477,#N/A
4/5/2001,1103.25,1151.469971,1103.25,1151.439941,1368000000,44.69688644,21.47505827,31.89513596,2.638451653,#N/A
4/6/2001,1151.439941,1151.439941,1119.290039,1128.430054,1266800000,41.01035833,19.84281989,29.47090668,2.872805892,#N/A
4/9/2001,1128.430054,1146.130005,1126.380005,1137.589966,1062800000,43.02494753,18.89283127,28.05996679,3.754429266,#N/A
4/10/2001,1137.589966,1173.920044,1137.589966,1168.380005,1349600000,49.29363785,23.88251355,25.62924761,6.367359307,#N/A
4/11/2001,1168.380005,1182.23999,1160.26001,1165.890015,1290300000,48.8257806,24.62885996,24.25999376,7.790098494,#N/A
4/12/2001,1165.890015,1183.51001,1157.72998,1183.5,1102000000,52.27569368,23.07191739,23.34676756,9.657245047,#N/A
4/16/2001,1183.5,1184.640015,1167.380005,1179.680054,913900000,51.46519283,22.35155008,22.32901957,10.31543963,#N/A
4/17/2001,1179.680054,1192.25,1168.900024,1191.810059,1109600000,53.90895335,22.9630235,20.99558547,11.17576054,#N/A
4/18/2001,1191.810059,1248.420044,1191.810059,1238.160034,1918900000,61.81970625,33.24940029,18.16357683,14.27603765,#N/A
4/19/2001,1238.160034,1253.709961,1233.390015,1253.689941,1486800000,64.04633808,32.89178188,17.26344081,16.61835151,#N/A
4/20/2001,1253.699951,1253.699951,1234.410034,1242.97998,1338700000,61.38749463,31.30571019,16.43098197,16.65035706,#N/A
4/23/2001,1242.97998,1242.97998,1217.469971,1224.359985,1012600000,56.96012525,29.29394096,19.64245065,14.6898789,#N/A
4/24/2001,1224.359985,1233.540039,1208.890015,1209.469971,1216500000,53.62918176,27.45777728,20.59298028,11.78787949,#N/A
4/25/2001,1209.469971,1232.359985,1207.380005,1228.75,1203600000,57.12536371,25.69976401,19.66152273,10.60166583,3
4/26/2001,1228.75,1248.300049,1228.75,1234.52002,1345200000,58.14249469,28.55852207,18.65484854,9.666716106,#N/A
4/27/2001,1234.52002,1253.069946,1234.52002,1253.050049,1091300000,61.31635178,28.41709308,17.72738774,9.730546974,#N/A
4/30/2001,1253.050049,1269.300049,1243.98999,1249.459961,1266800000,60.36138799,30.84808725,16.52051092,8.98321596,#N/A
5/1/2001,1249.459961,1266.469971,1243.550049,1266.439941,1181300000,63.27473566,28.92750112,15.61145769,9.058899861,#N/A
5/2/2001,1266.439941,1272.930054,1257.699951,1267.430054,1342200000,63.44345736,29.50284888,14.94558259,8.605382996,#N/A
5/3/2001,1267.430054,1267.430054,1239.880005,1248.579956,1137900000,57.9819484,27.23949435,18.76119175,6.558178187,#N/A
5/4/2001,1248.579956,1267.51001,1232,1266.609985,1082100000,61.40435513,24.61796958,19.09127018,5.958054639,#N/A
5/7/2001,1266.609985,1270,1259.189941,1263.51001,949000000,60.49204913,24.56952229,18.50734007,4.934345898,#N/A
5/8/2001,1266.709961,1267.01001,1253,1261.199951,1006300000,59.77929207,23.56360371,19.55851625,3.737970953,#N/A
5/9/2001,1261.199951,1261.650024,1247.829956,1255.540039,1132400000,57.97681816,22.58146101,20.30256179,2.27378871,#N/A
5/10/2001,1255.540039,1268.140015,1254.560059,1255.180054,1056700000,57.85732683,23.64640037,19.44490873,1.051551414,#N/A
5/11/2001,1255.180054,1259.839966,1240.790039,1245.670044,906200000,54.65272086,22.22787109,22.61467566,-0.541297658,#N/A
5/14/2001,1245.670044,1249.680054,1241.02002,1248.920044,858200000,55.55864258,21.5936931,21.96946184,-1.467391492,#N/A
5/15/2001,1248.920044,1257.449951,1245.359985,1249.439941,1071800000,55.71106669,23.34887685,21.06584895,-2.097912973,#N/A
